hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
V10 -> V52, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 51.1904761904761898, 37.7165012231828101, 26.3804156991490579, 42.1470701694488525, 0.0000000000000000
V52 -> V13, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 59.3023255813953512, 83.0478481743524668, 62.9582592488944357, 84.2205643653869629, 0.0000000000000000
V13 -> V52, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 60.7142857142857082, 83.6755692882505713, 64.2187556508924047, 84.2205643653869629, 0.0000000000000000
V52 -> V53, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 54.6511627906976685, 62.3507666731116359, 45.2220113515277333, 65.6421363353729248, 0.0000000000000000
V53 -> V52, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 55.9523809523809561, 62.6532144382120606, 46.0034409374770163, 65.6421363353729248, 0.0000000000000000
V52 -> V4, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 54.6511627906976685, 65.3755285499004088, 47.5596371088290368, 68.6113476753234863, 0.0000000000000000
V4 -> V52, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 56.6265060240963933, 65.9344522405400539, 48.8585559405446901, 68.6113476753234863, 0.0000000000000000
V52 -> V20, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 47.6744186046511658, 29.9570398581488249, 20.2448593072049725, 33.6577475070953369, 0.0000000000000000
V20 -> V52, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 49.3975903614457792, 29.2923047150440361, 20.1638897482146753, 33.6577475070953369, 0.0000000000000000
V52 -> V21, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 52.3255813953488413, 53.3302925693520251, 37.9006045011209736, 57.2457790374755859, 0.0000000000000000
V21 -> V52, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 54.2168674698795172, 53.4555551061825156, 38.6963426160728829, 57.2457790374755859, 0.0000000000000000
V52 -> V7, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 53.4883720930232514, 59.4403879425122952, 42.7453602329797988, 63.0715608596801758, 0.0000000000000000
V7 -> V52, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 55.4216867469879517, 59.7926732297962644, 43.7985993012515848, 63.0715608596801758, 0.0000000000000000
V52 -> V26, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 50.0000000000000000, 44.3547602713022187, 30.8679211235103885, 48.4003901481628418, 0.0000000000000000
V26 -> V52, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 52.4390243902439011, 44.0739991691848729, 31.4354243853479218, 48.4003901481628418, 0.0000000000000000
V52 -> V48, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 54.6511627906976685, 68.2814718544465649, 49.8188609427117655, 71.4990973472595215, 0.0000000000000000
V48 -> V52, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 57.3170731707317032, 69.1538196490587609, 51.7102712221415359, 71.4990973472595215, 0.0000000000000000
V52 -> V40, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 48.8372093023255758, 38.4619222263891132, 26.4330861517556066, 42.3816382884979248, 0.0000000000000000
V40 -> V52, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 51.2195121951219505, 37.9063800413046295, 26.6992413780145306, 42.3816382884979248, 0.0000000000000000
V52 -> V34, 86.0000000000000000, 81.0000000000000000, 52.7607361963190158, 46.5116279069767415, 30.4621535404366313, 20.4773215481411199, 33.7771862745285034, 0.0000000000000000
V34 -> V52, 81.0000000000000000, 86.0000000000000000, 49.6932515337423339, 49.3827160493827151, 29.3670407154792414, 20.3566763732760485, 33.7771862745285034, 0.0000000000000000
V52 -> V24, 86.0000000000000000, 81.0000000000000000, 52.7607361963190158, 52.3255813953488413, 59.6548362890968562, 42.6645014316658333, 63.5437786579132080, 0.0000000000000000
V24 -> V52, 81.0000000000000000, 86.0000000000000000, 49.6932515337423339, 55.5555555555555571, 60.2618053800118787, 44.4423786395500571, 63.5437786579132080, 0.0000000000000000
V52 -> V19, 86.0000000000000000, 80.0000000000000000, 52.7607361963190158, 51.1627906976744242, 56.7785957203906335, 40.2577635277094643, 60.8624875545501709, 0.0000000000000000
V19 -> V52, 80.0000000000000000, 86.0000000000000000, 49.0797546012269947, 55.0000000000000071, 57.2965443432970289, 42.1494959030532144, 60.8624875545501709, 0.0000000000000000
V52 -> V51, 86.0000000000000000, 80.0000000000000000, 52.7607361963190158, 52.3255813953488413, 62.6981507344021267, 44.9755048246773654, 66.6277945041656494, 0.0000000000000000
V51 -> V52, 80.0000000000000000, 86.0000000000000000, 49.0797546012269947, 56.2500000000000000, 63.6500796986314867, 47.3717277616513641, 66.6277945041656494, 0.0000000000000000
V52 -> V54, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 46.5116279069767415, 36.3216773550474201, 24.5998443340857840, 39.7288531064987183, 0.0000000000000000
V54 -> V52, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 50.6329113924050631, 35.1704164063188500, 24.8661731321338770, 39.7288531064987183, 0.0000000000000000
V52 -> V5, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 46.5116279069767415, 36.3216773550474201, 24.5998443340857840, 39.7288531064987183, 0.0000000000000000
V5 -> V52, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 50.6329113924050631, 35.1704164063188500, 24.8661731321338770, 39.7288531064987183, 0.0000000000000000
V52 -> V14, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 50.0000000000000000, 53.9123962894941329, 37.8928507646028834, 58.0942928791046143, 0.0000000000000000
V14 -> V52, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 54.4303797468354418, 54.2642016034697647, 39.8150294703166594, 58.0942928791046143, 0.0000000000000000
V52 -> V39, 86.0000000000000000, 79.0000000000000000, 52.7607361963190158, 51.1627906976744242, 59.8652321433945218, 42.5751050611935966, 64.0276849269866943, 0.0000000000000000
V39 -> V52, 79.0000000000000000, 86.0000000000000000, 48.4662576687116555, 55.6962025316455680, 60.7432126694235990, 45.0965995130792692, 64.0276849269866943, 0.0000000000000000
V52 -> V31, 86.0000000000000000, 78.0000000000000000, 52.7607361963190158, 53.4883720930232514, 73.7159874043630623, 53.7743202521492094, 77.5026738643646240, 0.0000000000000000
V31 -> V52, 78.0000000000000000, 86.0000000000000000, 47.8527607361963234, 58.9743589743589780, 75.8896224772183388, 58.1471785875751337, 77.5026738643646240, 0.0000000000000000
V52 -> V47, 86.0000000000000000, 78.0000000000000000, 52.7607361963190158, 44.1860465116279073, 31.8863093852996826, 21.1164661987140789, 31.1516702175140381, 0.0000000000000000
V47 -> V52, 78.0000000000000000, 86.0000000000000000, 47.8527607361963234, 48.7179487179487154, 26.7825306800204679, 18.6295176014382982, 31.1516702175140381, 0.0000000000000000
V52 -> V16, 86.0000000000000000, 78.0000000000000000, 52.7607361963190158, 48.8372093023255758, 51.0706759113907083, 35.5795579708472900, 55.2497625350952148, 0.0000000000000000
V16 -> V52, 78.0000000000000000, 86.0000000000000000, 47.8527607361963234, 53.8461538461538467, 51.1808667545552112, 37.4515323037674932, 55.2497625350952148, 0.0000000000000000
V52 -> V45, 86.0000000000000000, 77.0000000000000000, 52.7607361963190158, 43.0232558139534902, 29.5197427272796631, 19.3626236676390242, 28.4728348255157471, 0.0000000000000000
V45 -> V52, 77.0000000000000000, 86.0000000000000000, 47.2392638036809842, 48.0519480519480524, 24.2294907489424070, 16.7957648543432470, 28.4728348255157471, 0.0000000000000000
V52 -> V18, 86.0000000000000000, 76.0000000000000000, 52.7607361963190158, 41.8604651162790731, 27.2627174854278564, 17.7088668832677172, 25.8756905794143677, 0.0000000000000000
V18 -> V52, 76.0000000000000000, 86.0000000000000000, 46.6257668711656379, 47.3684210526315752, 21.7938526439007916, 15.0533786867400483, 25.8756905794143677, 0.0000000000000000
V52 -> V35, 86.0000000000000000, 76.0000000000000000, 52.7607361963190158, 45.3488372093023244, 39.7795166791868340, 26.8804308679854387, 43.1160032749176025, 0.0000000000000000
V35 -> V52, 76.0000000000000000, 86.0000000000000000, 46.6257668711656379, 51.3157894736842124, 38.4959586974481169, 27.6611486102146351, 43.1160032749176025, 0.0000000000000000
V52 -> V38, 86.0000000000000000, 76.0000000000000000, 52.7607361963190158, 46.5116279069767415, 45.5131655005920237, 31.1417904717997587, 49.3816047906875610, 0.0000000000000000
V38 -> V52, 76.0000000000000000, 86.0000000000000000, 46.6257668711656379, 52.6315789473684177, 44.9318736179734728, 32.6918435054444103, 49.3816047906875610, 0.0000000000000000
V52 -> V8, 86.0000000000000000, 74.0000000000000000, 52.7607361963190158, 48.8372093023255758, 63.1999925050384590, 44.5512981685733394, 68.1981623172760010, 0.0000000000000000
V8 -> V52, 74.0000000000000000, 86.0000000000000000, 45.3987730061349666, 56.7567567567567579, 65.2454510991235566, 49.5148055595486980, 68.1981623172760010, 0.0000000000000000
V52 -> V2, 86.0000000000000000, 74.0000000000000000, 52.7607361963190158, 41.8604651162790731, 32.8498899936676025, 21.4982734192655549, 31.3131630420684814, 0.0000000000000000
V2 -> V52, 74.0000000000000000, 86.0000000000000000, 45.3987730061349666, 48.6486486486486527, 26.8507005575697413, 18.9176326109958737, 31.3131630420684814, 0.0000000000000000
V52 -> V6, 86.0000000000000000, 73.0000000000000000, 52.7607361963190158, 40.6976744186046488, 30.4976284503936768, 19.7635060868295369, 28.5548985004425049, 0.0000000000000000
V6 -> V52, 73.0000000000000000, 86.0000000000000000, 44.7852760736196345, 47.9452054794520492, 24.2261711498215853, 17.0064844989437631, 28.5548985004425049, 0.0000000000000000
V52 -> V29, 86.0000000000000000, 73.0000000000000000, 52.7607361963190158, 39.5348837209302317, 25.6150186061859131, 16.3728794387059189, 23.3439087867736816, 0.0000000000000000
V29 -> V52, 73.0000000000000000, 86.0000000000000000, 44.7852760736196345, 46.5753424657534225, 19.4251954201311676, 13.4501655130706030, 23.3439087867736816, 0.0000000000000000
V52 -> V33, 86.0000000000000000, 70.0000000000000000, 52.7607361963190158, 44.1860465116279073, 56.0561478137969971, 38.1177210332936838, 56.9716989994049072, 0.0000000000000000
V33 -> V52, 70.0000000000000000, 86.0000000000000000, 42.9447852760736239, 54.2857142857142847, 52.7822514201610602, 39.6131836478510380, 56.9716989994049072, 0.0000000000000000
V52 -> V28, 86.0000000000000000, 69.0000000000000000, 52.7607361963190158, 44.1860465116279073, 58.9593321084976196, 40.2051175340587861, 60.4251027107238770, 0.0000000000000000
V28 -> V52, 69.0000000000000000, 86.0000000000000000, 42.3312883435582847, 55.0724637681159450, 56.4910857464830727, 42.7838955142312258, 60.4251027107238770, 0.0000000000000000
V52 -> V12, 86.0000000000000000, 69.0000000000000000, 52.7607361963190158, 38.3720930232558146, 31.4374506473541260, 20.1078294763319469, 28.6268174648284912, 0.0000000000000000
V12 -> V52, 69.0000000000000000, 86.0000000000000000, 42.3312883435582847, 47.8260869565217419, 24.2063772795116492, 17.1956775640768988, 28.6268174648284912, 0.0000000000000000
V42 -> V23, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 59.3023255813953512, 78.6761598422817627, 59.3336036945359737, 79.8190236091613770, 0.0000000000000000
V23 -> V42, 86.0000000000000000, 86.0000000000000000, 52.7607361963190158, 59.3023255813953512, 78.6761598422817627, 59.3336036945359737, 79.8190236091613770, 0.0000000000000000
V42 -> V22, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 46.5116279069767415, 22.4194187797377751, 14.8845752680724441, 25.8243829011917114, 0.0000000000000000
V22 -> V42, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 47.6190476190476133, 21.8792397204885987, 14.7056155049565742, 25.8243829011917114, 0.0000000000000000
V42 -> V10, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 48.8372093023255758, 32.3671173976523150, 22.0750639862981473, 36.3790750503540039, 0.0000000000000000
V10 -> V42, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 50.0000000000000000, 31.9680410295149926, 22.0725675617406090, 36.3790750503540039, 0.0000000000000000
V42 -> V13, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 51.1627906976744242, 43.9494523032835076, 30.7493317312783851, 48.0889767408370972, 0.0000000000000000
V13 -> V42, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 52.3809523809523867, 43.8009103892078286, 31.0244602529607505, 48.0889767408370972, 0.0000000000000000
V42 -> V53, 86.0000000000000000, 84.0000000000000000, 52.7607361963190158, 45.3488372093023244, 18.2257393021721050, 11.9318398229076070, 21.2150663137435913, 0.0000000000000000
V53 -> V42, 84.0000000000000000, 86.0000000000000000, 51.5337423312883445, 46.4285714285714306, 17.6606712443722955, 11.7049173030192559, 21.2150663137435913, 0.0000000000000000
V42 -> V4, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 45.3488372093023244, 20.5116431606815155, 13.4895660730944140, 23.4517246484756470, 0.0000000000000000
V4 -> V42, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 46.9879518072289173, 19.6786803696448871, 13.1825189439499084, 23.4517246484756470, 0.0000000000000000
V42 -> V20, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 54.6511627906976685, 65.3755285499004088, 47.5596371088290368, 68.6113476753234863, 0.0000000000000000
V20 -> V42, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 56.6265060240963933, 65.9344522405400539, 48.8585559405446901, 68.6113476753234863, 0.0000000000000000
V42 -> V21, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 45.3488372093023244, 20.5116431606815155, 13.4895660730944140, 23.4517246484756470, 0.0000000000000000
V21 -> V42, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 46.9879518072289173, 19.6786803696448871, 13.1825189439499084, 23.4517246484756470, 0.0000000000000000
V42 -> V7, 86.0000000000000000, 83.0000000000000000, 52.7607361963190158, 47.6744186046511658, 29.9570398581488249, 20.2448593072049725, 33.6577475070953369, 0.0000000000000000
V7 -> V42, 83.0000000000000000, 86.0000000000000000, 50.9202453987729982, 49.3975903614457792, 29.2923047150440361, 20.1638897482146753, 33.6577475070953369, 0.0000000000000000
V42 -> V26, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 48.8372093023255758, 38.4619222263891132, 26.4330861517556066, 42.3816382884979248, 0.0000000000000000
V26 -> V42, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 51.2195121951219505, 37.9063800413046295, 26.6992413780145306, 42.3816382884979248, 0.0000000000000000
V42 -> V48, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 56.9767441860465098, 78.5848112310242044, 58.6144826181131862, 80.8420598506927490, 0.0000000000000000
V48 -> V42, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 59.7560975609756042, 79.7832222880634419, 60.9884529932291031, 80.8420598506927490, 0.0000000000000000
V42 -> V40, 86.0000000000000000, 82.0000000000000000, 52.7607361963190158, 50.0000000000000000, 44.3547602713022187, 30.8679211235103885, 48.4003901481628418, 0.0000000000000000
V40 -> V42, 82.0000000000000000, 86.0000000000000000, 50.3067484662576661, 52.4390243902439011, 44.0739991691848729, 31.4354243853479218, 48.4003901481628418, 0.0000000000000000
V42 -> V34, 86.0000000000000000, 81.0000000000000000, 52.7607361963190158, 39.5348837209302317, 9.2057824134826660, 5.6771801131939439, 9.0715385973453522, 0.0000000000000000
V34 -> V42, 81.0000000000000000, 86.0000000000000000, 49.6932515337423339, 41.9753086419753032, 7.1538167149660321, 4.5492930761323791, 9.0715385973453522, 0.0000000000000000
V42 -> V24, 86.0000000000000000, 81.0000000000000000, 52.7607361963190158, 48.8372093023255758, 41.5919175634599654, 28.6872613167738280, 45.5167889595031738, 0.0000000000000000
V24 -> V42, 81.0000000000000000, 86.0000000000000000, 49.6932515337423339, 51.8518518518518476, 41.0731554111950814, 29.2127440889403722, 45.5167889595031738, 0.0000000000000000
V42 -> V19, 86.0000000000000000, 80.0000000000000000, 52.7607361963190158, 56.9767441860465098, 82.8703979351297164, 62.1217621287749608, 85.2068185806274414, 0.0000000000000000
V19 -> V42, 80.0000000000000000, 86.0000000000000000, 49.0797546012269947, 61.2500000000000071, 84.7542989990859041, 65.9181539061784889, 85.2068185806274414, 0.0000000000000000
V42 -> V51, 86.0000000000000000, 80.0000000000000000, 52.7607361963190158, 44.1860465116279073, 26.2395322322845459, 17.2395078301841487, 25.8559435606002808, 0.0000000000000000
